0.026379431339523363,0.026379431339523363,0.0008243572293601051
0.028670269520951974,0.02752485043023767,0.001694541988472351
0.018916714003087254,0.02465547162118753,0.0022327348639290664
0.028670269520951974,0.02565917109612864,0.0030589078219610323
0.026379431339523363,0.025803223144807586,0.0037876741818848553
0.018916714003087254,0.02465547162118753,0.0042604566762974305
0.02628540260120371,0.024888318904046986,0.004948736236450752
0.018916714003087254,0.02414186829142702,0.005385235541658142
0.028670269520951974,0.024645023983596456,0.006112892853511074
0.026379431339523363,0.024818464719189148,0.006746222181198958
0.026379431339523363,0.024960370775583166,0.0073597599673965956
0.028670269520951974,0.0252695290043639,0.0080257133909452
0.026379431339523363,0.025354906107068476,0.008599267076838267
0.026410776270351266,0.025430325404445817,0.009155876739135548
0.03383661853312825,0.02599074494635798,0.00992714992019782
0.028670269520951974,0.026158215232270104,0.010512872407721387
0.026379431339523363,0.026171227944461473,0.0110087023743402
0.028670269520951974,0.026310063587599835,0.011560626347671818
0.026379431339523363,0.0263137145219116,0.012023714003667179
0.018947820497681178,0.025945419820700078,0.012240092331605116
0.018916714003087254,0.025610719543670897,0.012448736758838933
0.026379431339523363,0.025645660988936916,0.01288407096448532
0.028670269520951974,0.02577716570772018,0.013377389669374904
0.026379431339523363,0.02580226010904531,0.013783703471567044
0.026379431339523363,0.025825346958264436,0.014177319967440679
0.028670269520951974,0.02593476705682934,0.014630224640987906
0.018916714003087254,0.025674839165950005,0.01476417743355351
0.021190086045176026,0.02551466941163665,0.014964987077666714
0.026379431339523363,0.025544488788460325,0.015321688460849735
0.026379431339523363,0.025572320206829095,0.015667242925808286
0.026379431339523363,0.02559835604981923,0.01600199881373688
0.026410776270351266,0.02562374418171086,0.01632727310925608
0.02628540260120371,0.02562080578363837,0.016638464655879443
0.026379431339523363,0.025549217090468725,0.016942869864743314
0.026379431339523363,0.025782427007232354,0.01723776241083019
0.026379431339523363,0.02571083831406271,0.01752343956485185
0.026379431339523363,0.02571083831406271,0.017800189307810337
0.026379431339523363,0.025944048230826338,0.01806829062130137
0.024031430609827487,0.02587361160609583,0.01825463874594281
0.026379431339523363,0.02610682152285946,0.018508538514492204
0.021190086045176026,0.02587306578924146,0.018592336874826074
0.028670269520951974,0.025944654482411105,0.018907272270017508
0.028670269520951974,0.02601624317558075,0.01921236593410921
0.028670269520951974,0.02601624317558075,0.019507925421198044
0.021190086045176026,0.025854076135132395,0.019560492940697356
0.026379431339523363,0.025853096606044023,0.019773584765660667
0.03383661853312825,0.025853096606044023,0.020213054570894028
0.028670269520951974,0.025853096606044023,0.020477342538083337
0.018916714003087254,0.025619886689280395,0.02042857289636471
0.026379431339523363,0.02554829799611075,0.02061453722271342
0.026379431339523363,0.02554829799611075,0.02079469016386373
0.018916714003087254,0.02554732591815469,0.020736003408839465
0.030809072118656244,0.02591896210926622,0.021050786806021238
0.028576019041505196,0.025987605474953154,0.02128595031338011
0.026379431339523363,0.02591601678178351,0.02144512159544709
0.03383661853312825,0.026149053881583662,0.021832355874749625
0.02628540260120371,0.026146115483511173,0.021971513584951315
0.026410776270351266,0.0260755063194299,0.022110240543870063
0.026410776270351266,0.0263096957652819,0.022244632285322603
0.026379431339523363,0.026471862805730256,0.022373844755766377
0.026410776270351266,0.026472842334818628,0.022499998865597153
0.026379431339523363,0.026472842334818628,0.022621231130407347
0.028670269520951974,0.02654443102798827,0.022810263580111866
0.03383661853312825,0.026776488598700052,0.023154837172393628
0.018916714003087254,0.026546217080008913,0.023022395823352804
0.028670269520951974,0.026617805773178557,0.023198891876402776
0.021190086045176026,0.026455638732730203,0.02313611669417694
0.028670269520951974,0.026527227425899847,0.02330905897001366
0.026379431339523363,0.026527227425899847,0.023405008106560838
0.021190086045176026,0.026365060385451493,0.02333579179214256
0.026379431339523363,0.02643843540825449,0.023430905527998213
0.018916714003087254,0.02620522549149086,0.023289837042844746
0.018916714003087254,0.026134182615175586,0.023153176947852325
0.03383661853312825,0.026295631021806095,0.023487034497392197
0.026379431339523363,0.02622404232863645,0.023577421898708796
0.028670269520951974,0.02622404232863645,0.023736573386903895
0.026379431339523363,0.026386209369084805,0.023819162697923252
0.026379431339523363,0.026386209369084805,0.023899171092973254
0.026379431339523363,0.026153172269284652,0.023976679225677946
0.028670269520951974,0.026153172269284652,0.02412335392240526
0.03383661853312825,0.026619419285848434,0.024426893441490353
0.026379431339523363,0.026619419285848434,0.024487910250803883
0.026379431339523363,0.026619419285848434,0.024547020284826367
0.028670269520951974,0.026924217895781706,0.024675871823455292
0.02628540260120371,0.026782853223361314,0.02472616966025993
0.026379431339523363,0.026714209857674382,0.02477783408773691
0.0360501990508012,0.027016421348651815,0.02513009549283267
0.02628540260120371,0.026780445850779173,0.025166198839969265
0.026379431339523363,0.026783384248851662,0.02520411235558033
0.026379431339523363,0.02678240471976329,0.02524084107382855
0.026379431339523363,0.026781425190674918,0.025276422019631515
0.028670269520951974,0.026853013883844562,0.02538247975404778
0.026379431339523363,0.02685203435475619,0.025413634491093892
0.026379431339523363,0.02685203435475619,0.025443815642607313
0.024031430609827487,0.02670707063878355,0.025399678610332942
